link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/20122778,20122778,Rixensart,1330,595000,HOUSE,HOUSE,4,209,0,1,9,null,4,1,1160,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20360068,20360068,WILRIJK,2610,199000,APARTMENT,APARTMENT,2,88,,0,null,null,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20358557,20358557,WILRIJK,2610,375000,APARTMENT,APARTMENT,4,177,,0,null,null,3,0,,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20357132,20357132,JETTE,1090,290000,APARTMENT,APARTMENT,2,100,,0,2,null,2,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/rixensart/1330/20146537,20146537,Rixensart,1330,560000,APARTMENT,PENTHOUSE,2,134,0,0,15,null,3,1,,SEMI_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/laeken/1020/20357889,20357889,Laeken,1020,365000,APARTMENT,PENTHOUSE,3,150,0,0,52,null,2,1,,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/laken/1020/20374236,20374236,LAKEN,1020,219000,APARTMENT,APARTMENT,2,,,0,3,null,3,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/20374897,20374897,Wilrijk,2610,395000,HOUSE,HOUSE,4,167,0,0,null,null,0,0,339,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20232446,20232446,HUY,4500,369500,HOUSE,HOUSE,3,187,0,0,30,null,4,1,50,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/20363983,20363983,WILRIJK,2610,353000,HOUSE,HOUSE,4,155,,0,null,100,2,0,185,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/20286409,20286409,Laeken,1020,259000,APARTMENT,APARTMENT,2,96,0,0,3,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20335160,20335160,WILRIJK,2610,215000,APARTMENT,APARTMENT,2,84,,0,4,null,3,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/rixensart/1330/20207802,20207802,Rixensart,1330,505000,APARTMENT,GROUND_FLOOR,2,112,0,0,21,106,3,1,,SEMI_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20321769,20321769,Huy,4500,295000,HOUSE,HOUSE,5,150,0,0,40,500,4,1,900,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/20379161,20379161,Rixensart,1330,700000,HOUSE,HOUSE,2,150,0,0,,1541,4,1,1754,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2610/20391642,20391642,Antwerpen,2610,440000,HOUSE,HOUSE,4,189,,0,16,120,2,0,230,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lede/9340/20151536,20151536,Lede,9340,165000,HOUSE,HOUSE,3,98,,0,,null,2,1,103,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/romsee/4624/10569990,10569990,Romsée,4624,281000,APARTMENT,APARTMENT,3,100,,0,5,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20297029,20297029,Sint-Kruis,8310,239500,HOUSE,HOUSE,1,60,0,0,,null,0,0,80,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20364381,20364381,Heist-aan-Zee,8301,795000,APARTMENT,APARTMENT,2,95,0,0,14,null,2,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/brugge/8310/20367797,20367797,Brugge,8310,320000,HOUSE,HOUSE,2,108,,0,null,null,2,0,325,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/heist-aan-zee/8301/20377213,20377213,Heist-aan-Zee,8301,2300000,HOUSE,MIXED_USE_BUILDING,5,406,0,0,45,100,2,0,0,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/st-kruis/8310/10907111,10907111,St-Kruis,8310,950000,HOUSE,HOUSE,4,277,0,0,null,1000,4,0,1289,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/torhout/8820/20359911,20359911,Torhout,8820,279000,HOUSE,MANSION,4,171,,0,11,null,2,0,80,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/sint-kruis/8310/20346534,20346534,SINT-KRUIS,8310,549000,HOUSE,MIXED_USE_BUILDING,3,200,,0,,null,2,0,385,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/10261222,10261222,Torhout,8820,399000,HOUSE,HOUSE,3,170,0,0,,null,0,0,405,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20290857,20290857,Sint-Kruis,8310,990000,HOUSE,HOUSE,4,496,,0,null,null,0,1,745,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/torhout/8820/20245939,20245939,Torhout,8820,99000,APARTMENT,APARTMENT,1,46,,0,,10,2,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/10962158,10962158,SINT-TRUIDEN,3800,239000,HOUSE,HOUSE,5,205,,0,,null,2,0,105,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20380001,20380001,Heist-aan-Zee,8301,1785000,APARTMENT,APARTMENT,2,113,0,0,31,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20305981,20305981,Torhout,8820,479000,HOUSE,HOUSE,8,380,,0,null,null,4,1,808,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/20321000,20321000,Ciney,5590,147000,APARTMENT,APARTMENT,2,72,0,0,2,null,2,1,,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11024115,11024115,De Panne,8660,225000,APARTMENT,APARTMENT,2,78,1,0,,null,0,0,,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20252578,20252578,Torhout,8820,333000,HOUSE,HOUSE,3,190,,0,,null,0,0,446,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20330332,20330332,Sint-Kruis,8310,375000,HOUSE,HOUSE,3,196,,0,,null,0,0,92,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20385148,20385148,Roeselare,8800,319000,HOUSE,HOUSE,3,124,0,0,,null,0,0,394,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20096035,20096035,De Panne,8660,899000,APARTMENT,APARTMENT,3,128,0,0,10,null,0,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/sint-kruis/8310/20297045,20297045,Sint-Kruis,8310,675000,HOUSE,VILLA,6,243,,0,,null,0,0,600,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/begijnendijk/3130/20304975,20304975,Begijnendijk,3130,365000,APARTMENT,APARTMENT,3,126,0,0,22,null,0,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20217935,20217935,De Panne,8660,217000,APARTMENT,APARTMENT,2,69,,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20198415,20198415,De Panne,8660,347500,APARTMENT,APARTMENT,2,79,,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20281096,20281096,Profondeville,5170,385000,HOUSE,HOUSE,4,150,0,0,30,700,4,1,959,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/ciney/5590/20132125,20132125,Ciney,5590,1795000,HOUSE,EXCEPTIONAL_PROPERTY,16,1461,0,0,120,6996,4,1,8669,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20189527,20189527,De Panne,8660,449850,APARTMENT,APARTMENT,2,98,,0,52,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/de-panne/8660/20326522,20326522,De Panne,8660,449000,APARTMENT,PENTHOUSE,2,111,0,0,141,null,4,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/leignon/5590/11109636,11109636,Leignon,5590,769000,HOUSE,EXCEPTIONAL_PROPERTY,5,400,0,0,144,3218,4,1,3648,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20059027,20059027,De Panne,8660,295000,APARTMENT,APARTMENT,1,60,,0,28,null,0,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/20365517,20365517,Begijnendijk,3130,570000,HOUSE,HOUSE,3,,0,0,null,345,3,0,345,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20049516,20049516,De Panne,8660,355000,APARTMENT,APARTMENT,3,110,,0,,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20173031,20173031,Profondeville,5170,249000,HOUSE,HOUSE,2,78,0,0,,1534,4,1,1534,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/20200363,20200363,Ciney,5590,135000,APARTMENT,APARTMENT,2,62,0,0,4,null,3,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20121763,20121763,De Panne,8660,399000,APARTMENT,APARTMENT,1,44,,0,37,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mont-yvoir/5170/20370774,20370774,Mont (Yvoir),5170,299000,APARTMENT,GROUND_FLOOR,2,96,0,0,,null,3,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20371594,20371594,Sint-Truiden,3800,337638,HOUSE,HOUSE,3,135,0,0,null,null,0,0,250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20393717,20393717,Roeselare,8800,215000,APARTMENT,APARTMENT,2,108,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/11415520,11415520,Sint-Truiden,3800,189000,APARTMENT,APARTMENT,2,,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/20363559,20363559,Ciney,5590,229000,APARTMENT,APARTMENT,2,75,,0,14,null,0,0,,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/castle/for-sale/zichem/3271/20124093,20124093,Zichem,3271,1290000,HOUSE,CASTLE,7,870,,0,,null,4,0,29181,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20363586,20363586,Ciney,5590,349000,HOUSE,HOUSE,4,130,,0,33,428,4,0,428,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20232124,20232124,Ciney,5590,259000,HOUSE,HOUSE,3,152,0,0,,311,4,1,492,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20371590,20371590,Sint-Truiden,3800,346179,HOUSE,HOUSE,3,135,0,0,null,null,0,0,250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20368237,20368237,Roeselare,8800,235000,APARTMENT,APARTMENT,3,107,,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20363591,20363591,Ciney,5590,380000,HOUSE,HOUSE,4,173,,0,41,1191,4,0,1191,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20391396,20391396,Roeselare,8800,249000,HOUSE,HOUSE,4,167,,0,25,248,3,0,380,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20382176,20382176,Roeselare,8800,159000,APARTMENT,APARTMENT,2,85,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20388169,20388169,Roeselare,8800,229000,HOUSE,HOUSE,2,108,,0,null,null,0,0,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/sint-truiden/3800/20029046,20029046,Sint-Truiden,3800,640000,APARTMENT,PENTHOUSE,5,380,,0,35,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20379792,20379792,Roeselare,8800,255000,HOUSE,HOUSE,4,212,,0,,null,0,0,604,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/betekom/3130/20226614,20226614,Betekom,3130,255000,HOUSE,HOUSE,2,93,0,0,null,null,3,1,1692,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20324397,20324397,Profondeville,5170,325000,HOUSE,HOUSE,3,114,0,0,,824,4,1,824,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20121785,20121785,Sint-Truiden,3800,299000,HOUSE,HOUSE,3,186,0,0,,null,0,0,80,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/sovet/5590/20382967,20382967,SOVET,5590,600000,HOUSE,VILLA,1,98,1,1,,1039,4,1,1902,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/20365914,20365914,Begijnendijk,3130,570000,HOUSE,HOUSE,3,,0,0,null,345,3,0,345,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/11463294,11463294,Scherpenheuvel-Zichem,3271,449000,HOUSE,HOUSE,4,189,,0,null,null,4,1,1084,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20305466,20305466,Sint-Truiden,3800,175000,HOUSE,HOUSE,3,137,,0,null,55,0,0,151,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20085619,20085619,Profondeville,5170,650000,HOUSE,HOUSE,4,135,0,0,40,2500,4,1,3001,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lustin/5170/20375834,20375834,LUSTIN,5170,525000,HOUSE,VILLA,6,170,,0,null,null,4,0,645,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/profondeville/5170/20355735,20355735,Profondeville,5170,589000,HOUSE,VILLA,3,170,,0,,null,4,0,1105,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20206951,20206951,Sint-Truiden,3800,799000,HOUSE,HOUSE,6,387,,0,null,null,0,0,2100,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20304229,20304229,Sint-Truiden,3800,289000,HOUSE,HOUSE,3,190,0,0,,1500,4,1,2526,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8301/20397742,20397742,Knokke-Heist,8301,895000,APARTMENT,DUPLEX,3,120,,0,,null,2,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bois-de-villers/5170/20113593,20113593,BOIS-DE-VILLERS,5170,149000,APARTMENT,APARTMENT,1,85,,0,null,null,4,0,,USA_INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20355674,20355674,Roeselare,8800,249000,APARTMENT,APARTMENT,2,117,,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20096054,20096054,Assebroek,8310,465000,HOUSE,HOUSE,3,208,0,0,45,null,3,1,360,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20383762,20383762,ROESELARE,8800,269000,HOUSE,HOUSE,3,133,,0,null,300,3,0,437,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/profondeville-lustin/5170/20234278,20234278,Profondeville Lustin,5170,449000,HOUSE,VILLA,3,158,0,0,,1249,4,1,1379,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20359909,20359909,Torhout,8820,279000,HOUSE,HOUSE,4,171,,0,11,null,2,0,80,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/profondeville/5170/20131509,20131509,Profondeville,5170,165000,APARTMENT,APARTMENT,1,55,0,0,null,null,2,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ciney/5590/20338395,20338395,Ciney,5590,190000,HOUSE,MIXED_USE_BUILDING,3,200,0,0,null,null,2,1,0,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20392552,20392552,Sint-Truiden,3800,195000,HOUSE,HOUSE,3,136,0,0,,null,3,1,480,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/20363722,20363722,Scherpenheuvel-Zichem,3271,225000,HOUSE,HOUSE,3,,0,0,,null,4,0,500,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20388216,20388216,Roeselare,8800,229000,HOUSE,HOUSE,2,104,,0,null,null,0,0,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20120041,20120041,De Panne,8660,385000,APARTMENT,APARTMENT,1,44,,0,37,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/11489703,11489703,Ixelles,1050,3400000,HOUSE,HOUSE,7,842,,1,75,1700,3,1,2190,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20396403,20396403,Ixelles,1050,695000,APARTMENT,APARTMENT,3,184,0,0,11,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20321711,20321711,Ixelles,1050,199000,APARTMENT,GROUND_FLOOR,1,66,0,0,null,null,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/11312316,11312316,Poperinge,8970,129000,HOUSE,HOUSE,4,182,,0,7,null,0,0,568,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20297788,20297788,Aarschot,3200,227000,HOUSE,HOUSE,3,185,0,0,null,756,4,0,756,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/poperinge/8970/11063275,11063275,Poperinge,8970,240000,APARTMENT,PENTHOUSE,1,153,1,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/kessel-lo/3010/11340768,11340768,Kessel-Lo,3010,1250000,HOUSE,EXCEPTIONAL_PROPERTY,2,,,0,17,null,0,0,1211,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/poperinge/8970/20211069,20211069,Poperinge,8970,495000,HOUSE,VILLA,5,366,0,0,null,null,0,0,1472,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20369103,20369103,Poperinge,8970,424500,HOUSE,HOUSE,3,230,,0,,null,0,0,240,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/hargimont/6900/20383033,20383033,Hargimont,6900,999000,HOUSE,APARTMENT_BLOCK,4,1410,0,0,null,null,0,0,5879,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ingelmunster/8770/20285374,20285374,Ingelmunster,8770,270000,APARTMENT,APARTMENT,2,96,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20325693,20325693,Aarschot,3200,549000,HOUSE,HOUSE,4,276,,0,20,1000,4,1,1739,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20301397,20301397,Marche-en-Famenne,6900,155000,APARTMENT,APARTMENT,3,85,0,0,null,null,3,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne-hargimont/6900/10919199,10919199,Marche-en-Famenne Hargimont,6900,550000,HOUSE,HOUSE,2,216,1,0,83,1041,4,1,1207,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20034009,20034009,Marche-en-Famenne,6900,155000,APARTMENT,APARTMENT,1,63,0,0,null,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/poperinge/8970/20373001,20373001,Poperinge,8970,262000,APARTMENT,APARTMENT,1,94,0,0,28,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/on/6900/11155034,11155034,On,6900,329000,HOUSE,HOUSE,4,261,,0,29,964,4,1,1102,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/20370899,20370899,Marche-en-Famenne,6900,298500,HOUSE,HOUSE,4,118,,0,null,null,4,0,899,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20370199,20370199,Aarschot,3200,346000,APARTMENT,APARTMENT,2,84,0,0,6,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20377289,20377289,Poperinge,8970,269000,HOUSE,HOUSE,3,152,,0,,null,0,0,186,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baasrode/9200/20365171,20365171,BAASRODE,9200,569000,HOUSE,HOUSE,3,240,,1,60,650,0,0,1159,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20371613,20371613,Ixelles,1050,335000,APARTMENT,APARTMENT,2,81,0,0,null,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20323638,20323638,Aarschot,3200,299000,HOUSE,HOUSE,3,210,,0,,null,4,0,624,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/leuven/3010/20302509,20302509,Leuven,3010,475000,HOUSE,TOWN_HOUSE,3,115,0,0,12,260,2,1,337,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20343208,20343208,Aarschot,3200,249000,APARTMENT,APARTMENT,3,100,0,0,null,null,0,0,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20370078,20370078,Aarschot,3200,440600,APARTMENT,APARTMENT,2,98,0,0,47,null,0,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/leuven-kessel-lo/3010/20241374,20241374,Leuven Kessel-Lo,3010,587000,HOUSE,MIXED_USE_BUILDING,3,180,0,0,14,65,3,1,256,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/service-flat/for-sale/dendermonde/9200/11427171,11427171,DENDERMONDE,9200,259000,APARTMENT,SERVICE_FLAT,1,57,,0,10,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/20379829,20379829,Ixelles,1050,1050000,HOUSE,APARTMENT_BLOCK,6,327,0,0,null,null,2,1,125,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20387680,20387680,Dendermonde,9200,149000,HOUSE,HOUSE,2,118,0,0,,null,2,0,200,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/hoogstraten/2320/20340778,20340778,Hoogstraten,2320,398000,APARTMENT,GROUND_FLOOR,3,114,,0,13,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/aarschot/3200/20010933,20010933,Aarschot,3200,1200000,HOUSE,EXCEPTIONAL_PROPERTY,10,728,0,0,,null,4,1,18022,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20355345,20355345,Aarschot,3200,349000,HOUSE,HOUSE,3,141,,0,,null,4,0,565,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20230041,20230041,Poperinge,8970,650000,HOUSE,HOUSE,3,442,,1,,null,0,0,1082,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/poperinge/8970/11064253,11064253,Poperinge,8970,145000,APARTMENT,APARTMENT,2,78,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20370200,20370200,Aarschot,3200,340800,APARTMENT,APARTMENT,2,76,0,0,10,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/20365901,20365901,Dendermonde,9200,235000,APARTMENT,APARTMENT,2,96,0,0,59,null,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vaux-sur-sure/6640/20336195,20336195,Vaux-sur-Sûre,6640,375000,HOUSE,HOUSE,5,470,,0,45,14000,4,1,14000,INSTALLED,TO_RENOVATE,FOR_SALE
